Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism
right was it the please don’t show me another picture of atrilobite vibe,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
anyway if she if she wasn’t in to me whywhy would she ask me outagain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
she askedasked you out again,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yeahuhhuh tomorrow night valentine’s day the most romantic dayof the year who knows what could happen i might not be shutting my drapes to show her myslides if you know what i mean,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
okayokayokayokayokayokayokay i got it i got it i got it ican’t i can’t i can’t i cannot go with you and my sister thing okay ijust can’t it’s just too weird all right i imagine the two of you togetherand i freak out it freaks me out i can’t do it i can’t do it,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
thank you i…yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i mean after tomorrow night,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
okay okay oohheyheyhey okay okay okay i’lli’ll tellher tonight i can’t see her anymore,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
ross thanks,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you want me to call her right now,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh no no nononono no i mean come on that’sthat’scrazy—i mean that’s crazy so what’swhat’s going on with you what isgoing on with you,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
well umm oh i might be teaching another class this semester,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
yeah do it now call right now,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh y’know what’s sadder than this,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
yes it was very sad when the guy stopped,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
chandler there’s nothing wrong with crying i mean you don’thave to be so macho all the time,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
i’m not macho,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah you’re right i don’t know what i was thinking,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no i guess i just never really cried y’know i’m not acrying kind of guy,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
come on man there’s gotta be something that gets you choked up likeuh uh oh what if you saw a threelegged puppy,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i’d be sad sure but i wouldn’t cry,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
okay what if the puppy said help me chandler all the otherpuppies pick on me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cry i just found a talking puppy i’m rich,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
oh that’s parent’s day first grade that’s me withthe janitor martin,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
where were your parents,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh they didn’t want to come,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
oh chandler,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
poor thing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
so that story doesn’t make you cry,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
no look i don’t cry it’s not a big deal okay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
no it’s not okay it’s not okay at all you’re deadinside,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
excuse me,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
are you phoebe buffay,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wow wow thanks a lot i just wanna say i think you’re reallytalented,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i have no idea what you’re talking about but i but i just gotphoebe buffay’s autograph,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
oh you’re phoebe’s fan,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
oh yeah i’ve seen all her movies,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
movies,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
that was phoebe buffay the porn star,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
hey gunther don’t let that guy in here anymore he just saidphoebe’s a porn star,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
well i wouldn’t call her a star but she’s really good youshould check out inspecther gadget,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
you’ll never believe what just happened ross just totally blew meoff and he didn’t even tell me why,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ohhh well y’know what honey the best thing to do to get over aguy is to start dating someone else oh there is this great guy you will love at worknamed bob he’s a real upandcomer in human resources,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
y’know thanks for trying to cheer me up but i’m not gonna datesome random guy from your work,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
it’s not random it’s bob,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
it’s probably because not mature enough or smart enough maybe hedoesn’t like the way i dress—no that can’t be it it’s really gotta bethe smart thing oh i’m,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no honey okay okay you wanna know why ross canceled the date becausei asked him to,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
you asked him too,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
hmmmm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
why,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
because you are my sister and ross and i have this huge history…,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
i don’t understand do you want to go out with ross,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
no,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
you don’t want him but you don’t want me to have him,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
look this is not that big of a deal you just don’t date rossthere’s a million other guys out there you just…,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hey you have no right to tell me what to do,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
i’m not telling you what to do i am telling you what,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
why are you so jealous of me,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
jill this is not about me being jealous of you this is about you beinga brat wanting what you can’t have,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
can’t have excuse me the only thing i can’t have is,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
all right all right well you just blew your chances at dating bob,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
who,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
…i am jealous of her i mean who does she think she is princesscaroline,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
you’re jealous of princess caroline,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
do i have my own castle,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hey uh phoebe’s not here is she,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
uhhh yeah yeah but uh i don’t think it’s the kindyou’re gonna like,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
you didn’t get more movies that are gonna have us reaching forthe tissues all night did you,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
sort of…,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
guys what’s going on,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
what,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
phoebe buffay in buffay the vampire layer,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh my god,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
that’s phoebe where did you get that,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
well down at the adult video place down on bleaker,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wow i mean i just—i can’t i can’t believe thisy’know i mean you think you know someone even even phoebe who’s always beensomewhat of a question mark,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
this is so bizarre i guess it kinda makes sense though y’know shehad such a terrible childhood,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
hey i had a terrible childhood and i don’t do porn,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
yes but you are dead inside,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
all right well i’d better take that back,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
whwhat why,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
we can’t watch that i mean that’s phoebe,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
yeah you’re right we can’t—we shouldn’t watch this,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
absolutely not,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
probably just the first half,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
no hey no this is wrong you guys phoebe’s our friend welli’m not gonna watch it,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
yeah good for you joe,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ah i thought i’d find you here nasforatool,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
buffay are you going to plunge your stake into my dark places,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
actually i was kinda hoping it would be the otherway around,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hold on a second what is that on her ankle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
her ankle is what you’re watching,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
she’s just doing her job,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
oh it’s a tattoo that’s weird phoebe doesn’t…wait that’s ursula that’s not phoebe that is ursula,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
re re then i can watch that rewind it rewind it,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hey sweetie,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
there’s no back to this couch,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
why are you reading this you hate this kind of stuff,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah i know but i figured a shot y’know maybe one of thosestories would make me cry and then you wouldn’t think i was y’know all deadinside,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
oh that’s so sweet look chandler i don’t care if youcan’t cry i love you,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
oh that makes me feel so warm in my hollow tin chest,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
stop it,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
yeah and if and if we have a baby oneday and the doctor hands it toyou in the delivery room and you don’t cry so what andandand and if we take himto college and come home and see his empty room for the first time and you got nothingit won’t matter to me,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
okay well i won’t uh worry about this anymore then,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
andandand if i die from a long illness and you’re writing outmy eulogy and you open a desk drawer and you find a note from me that says i willalways be with you,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
aww i love you so…,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
what is wrong with you,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
what you can’t shed a tear for your dead wife now i left you anote from the beyond,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
so you didn’t mean any of that,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
no you robot,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
rachel and i had a really big fight can i come in ii mean i knowwe’re not supposed to see each other anymore and i’m okay with that it’sjust that i don’t know anybody in the city and i really need somebody to talk toabout it,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
okay umm…,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
but you know what might really cheer me up,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
seeing some more of your supercool slides,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wow really,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
totally i love them and maybe you could finish telling me about all thedifferent kinds of sand,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
well i’d love to here you wait right here and i’ll go get theprojector and my notes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh great thanks ross you’re such a good friend,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohh,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hey have you guys seen jill i can’t find her anywhere,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no i haven’t,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well is ross home maybe i’ll just call him to see if he’sactually seen her,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
who is it,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
it’s phoebe phoebe,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
no i’m not,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
we’re still rolling,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
you’re making one right now,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
let’s go phoebe,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
and,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah can i help you with something,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phoebe come on,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
look i’m talking right now you’re—you mean her,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
y’know twin stuff is always a real big seller,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yeah i can talk them into giving you like 30 dollars,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
slides are almost ready,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yeah ooh i know what this is missing alcohol,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
uh okay well there’sthere’s wine in the kitchen,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
ookay rach calmcalm down okay sheshe’s really upset we’rejust talking,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ross i think she is trying to make something happen with you to getback at me,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
so that’s the only reason she could be here huh it couldn’thave anything to do with the fact thatthat maybe i’m a good listener and i uh i puton a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ross i am telling you that she is using you to get back at me,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
so i just came from the company ursula works for,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh no not you too,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
no no i just went to pick up phoebe buffay’s checks there were alot of them,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
nice,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ummmm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
that’s great but isn’t it gonna bother that people still thinkyou’re a porn star,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
oh no no i know how to handle it,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
you do,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh i knew it what happened,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
umm she kissed me,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
what you kissed,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
look i uh i tried not to kiss her okay,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
well it doesn’t sound like it i mean it’s pretty easy notto kiss someone you just don’t kiss them see look at us right now not kissing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
let me finish okay she started kissing me andand i didn’t stop iti guess ii just wasn’t thinking…,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
oh wait—hold it but then i started thinking and i stopped thekissing,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh well thank you for taking your tongue out of my sister’s mouthlong enough to tell me that,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
look ii realize if anything were to happen with me and jill then nothingcould ever happen with us,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
no i mean look i don’t know if anything is going to happen with usagain ever but i don’t want to know that itit never could so i stopped it and shegot mad and broke my projector,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
oh my god areare you crying,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
all right i’m leaving because i’m not going to spend one moreday with someone whose out to sabotage my every move that’s you rachel,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
yeah i got that,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
you take care jill,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
byebyee,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what the,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
boy you are,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
you,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
it’s the chick she’s…going through some changes,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
what kind of changes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hey what are you doing shopping at eight in the morning,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well i’ve been up since six thanks to,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you guys you really should get rid of those animals they shouldn’tbe living in an apartment,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
yeah especially not with all of these knives and cookbooks around…,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
all right i’m gonna go to the fertility doctor and um see ifi’m ready to have frank and alice’s embryo transferred into my uterus,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
now how will they know if you’re ready,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh they’re just gonna umm look to see if my endometria layer isthick,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
oh i can uh check that for ya,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okay everyone think thick,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hi wish me luck,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh good luck,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
that is sooo not true,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
she’s mad because i know today’s her laundry day and that meansshe’s wearing her old lady underpants,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
i can check that for ya,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i just—i can’t believe that you think that you and chandlerknow me and rachel better than we know you,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
well… wewe do,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah what’s that about,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i’m,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh yeah ross how many items left in that bag,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
five,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okay ten bucks says that we can name every item in that bag,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
how many guesses do you get,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
six,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
challenge extended,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
deal,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
challenge excepted,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
all right we’ll start with…apples,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
we’ll be starting with apples,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
okay uhh tortilla chips yogurt,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
diet soda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
orange juice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no there’s no orange juice in there we win,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
haha,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
they,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
okay well we won that one,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay the last thing…,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
nono not for like another two weeks,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
how did you know she would buy scotch tape,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
well we used there’s up last night making scary faces,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
aww man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
all right ten buck fork it over cough it up pay the piper gimmeit,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
that does not mean you know us better ii want a rematch,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
yeah and none of these stupid grocery questions real personalquestions,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
yeah and the winner gets a hundred bucks,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
serious,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
are you scared,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
no all right whowho makes up the questions,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
ross will do it,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
oh sure ross will do it it’s not like he has a job,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
fine we’ll ask phoebe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
nonono ii wanna play,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
it looks like your uterus is ready for implantation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oh i knew it i knew it i felt really thick this morning,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
well okay so what’s now—go get go get the eggs put ‘emin there,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
okay it’ll take just a little while to prepare the embryos,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
embryossss as in more than one,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
umhmm five actually,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
five okay where am i giving birth a hospital or a big box under thestairs,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
we do five because that gives you a 25 chance that at least one willattach,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
that’s it 25 percent that means that’s it’s like 75percent chance of no baby at all,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
hey y’know i was thinking what are the odds like ifif if youstuff like 200 of them in there,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
sweety now she’s a woman not a gumball machine,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
okay well y’know what don’t worry you guys ‘causei’mi’m gonna do this as many times as it takes to get it right,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
well you see thethe thing is wewe only got we kinda have one shotto make it right,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
umm it costs 16000 each time you do this so umm we’re kindausing all the money we have to do it just this one time,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
whoa that—okay that’s a,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
no i’m sorry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wow you guys really don’t know anything,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
i know why don’t you get drunk that worked for a lot of girls inmy high school,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
you guys do you realize that any minute now phoebe can be pregnant,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
huh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i know i know it’s such a huge lifealtering thing,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
i know,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the test is ready,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh yeah,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tails,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
fears and pet peeves,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
what is monica’s biggest pet peeve,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
animals dressed as humans,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
that’s correct ladies,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
same category,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
according to chandler what phenomenon scares the bejeezus out of him,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
michael flatley lord of the dance,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
that is correct,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
his legs flail about as if independent of his body,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
gentlemen you’re pick,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
it’s all relative,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
monica and i have a grandmother who died you both went to her funeralname that grandmother,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
she has a real name,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
althea what are you doing,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
i took a shot,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
youre shooting with althea,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
althea is correct,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nice shooting,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
we’ll take literature,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
