Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism
were on this bus thats easily 200 years old,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
200 at least,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
and this guy,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
and the chicken pooped in her lap oh im so sorry i just gave awaythe ending didnt i oh its just i just heard this story in the cab and it is all ican think about,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
this is amazing i mean how how did this happen,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
well ross and i were in grad school together,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
but we havent seen each other since then well i land in china guesswhos in charge of the dig,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
julie julie isnt that great i mean isnt that justkickyouinthecrotch spitonyourneck fantastic,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
well we just wanted to say a quick hi and then were gonna go see thebaby,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
and then weve gotta get some sleep,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah its really 600 tomorrow night our time,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
well listen dont tell us whats gonna happen though cause i liketo be surprised,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
hey rach can i get some coffee,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah sure,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thank you,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey rach can i get,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
did you talk to him,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
not yet,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
then no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
so what the hell happened to you in china i mean when last we leftyou you were totally in love with you know,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
i know i know i was but there was always this little voice inside thatkept saying its never gonna happen move on you know whose voice that was,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
god,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
it was you pal,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
well maybe it was god doing me,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
look you were right she looks at me and sees a friend thats all butthen i met julie and i dont know were havin a great time and i have to say i neverwouldve gone for it with her if it hadnt been for you,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
well you owe me one big guy,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i didnt order lemonade,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh well then you better go take that back because theyre gonna chargeyou for that,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
but,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
he saidhe said he said that theyre having a great time imsorry but the silver lining if you wanna see it is that he made the decision all byhimself without any outside help whatsoever,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
how is that the silver lining,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
you have to really wanna see it,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ironically these are the guys who were picked last in gym,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
pheebes you know what im thinking,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh ok how its been so long since youve had sex youre wondering iftheyve changed it,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no although now thats what im thinking,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
all right so what were you thinking,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
well i was thinking that you gave the guys such great haircuts ithought maybe youd like to do mine,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ohh no,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
why not,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
because im just im incredibly anal and an unbelievable controlfreak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
no youre not,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i know im not but you are and i was trying to spare your feelings,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
needs some clothes altered,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no no im just looking for a man to draw on me with chalk,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay you have to stop the qtip when theres resistance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
she didnt hang up either,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ok no no you hang up you you y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
rachel ill just call her back,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
okay,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sweetie i wanted you to have him too,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ok i dont care what you guys say somethings bothering her,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
im still on no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
whats goin on,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
well i sorta did a stupid thing last night,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what stupid thing did you do,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
rachel how did this happen,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
i dont know i just kinda ran into him last night,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
where,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
at his apartment is this juice,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
whoa whoa and the fact that you dumped him because he hit on phoebe,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
oh god i know im a pathetic loser,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
honey youre not pathetic youre sad,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
people do stupid things when theyre upset,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
hi,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hey paulo what are you doing here,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i do raquel,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah hes back is that a problem,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
no not a problem,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
good im glad its not a problem,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
well in spite of the yummy bagels and palpable tension ive gotpants that need to be altered,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
hey chandler when you see frankie tell him joey tribbiani says hellohell know what it means,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
are you sure hes gonna be able to crack that code,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
all right ok but but you have to promise that you will not beall like controly and bossy and monica about it,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
i promise,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all right thats it i quit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
what i didnt say anything,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
im sorry im sorry phoebe its just a little shorter than what wehad discussed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
would you relax i know what i am doing this is how he wears it,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
how who wears it,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
demi moore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
demi moore is not a he,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well he was a he in,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
thats dudley moore i said i wanted it like demi moore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
oh oh,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
oh my god,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
oh my god im sorry im sorry which ones demi moore,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
shes the act,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh shes got gorgeous hair,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
how long do you want the cuffs,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
at least as long as i have the pants,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i just got that ok now well do your inseam,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
how is she,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
its too soon to tell shes resting which is a good sign,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hows the hair,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
im not gonna lie to you ross it doesnt look good i put a clip onone side which seems to have stopped the curling,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
can we see her,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
your hair looks too good i think it would upset her ross why dontyou come on in,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
howre you doing,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
im okay,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ooh that bad huh,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
look i can sense when women are depressed and vulnerable itsone of my gifts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
when i saw him get off that plane with her i really thought i hit rockbottom but today its like theres rock bottom 50 feet of crap then me,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
you gotta tell ross how you feel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
come on how can i just tell him what about julie,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
what about her theyve only been going out for two weeks ross has beenin love with you for like 10 years,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
i dont know i dont know,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
look rach rach ive been with my share of women in fact ive beenwith like a lot of peoples share of women the point is ive never felt about anyone theway ross felt about you,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
frankie whatre you talking about,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
joeys tailortook advantage of me,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
no way ive been going to the guy for 12 years,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
oh come on he said he was going to do my inseam and he ran his handup my leg and then there was definite,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
cupping,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yes yes it is in prison whatsa matter with you,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
even mary tyler moore wouldve been better,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
thank you my hair is very amused,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
come on monica things could be worse you could get caught betweenthe moon and new york city i know its crazy but its true,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
well i gotta go bye bye rach,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
yeah thats kinda what i meant by bye,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well can i talk to you for a sec,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
hey when the doctor does that hernia test,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
thats ok,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ok well before i say anything i just need to know is this one of thosethings where you break up with a guy and then i tell you what i think and then the nextday you get back together with the guy and i look like a complete idiot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
no nononono,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
well then i think i think the guy is scum i hate him i mean iactually—ii physically hate him i always have you are way too good to be with aguy like that,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
really,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
you deserve to be with someone who appreciates you and who getshow funny and sweet and amazing and adorable and sexy you are you know someone whowakes up every morning thinking oh my god,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
no i think that was the whole all,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i swear to god dad thats not how they measure pants,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
i was thinking of doing it a little shorter you know like andiemcdowells new haircut,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
oh yeah oh i can do that,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
you wanna do it right now,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
no no no no no no thats rodney mcdowell andie mcdowell is the guyfrom,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
oh yeah ok thank you,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
youre welcome,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i cannot believe that you didn’t tell me that we are stillmarried,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
look i was going to tell you,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
you’re kidding,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
ross,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
okay maybe it wasn’t my best decision but i just couldn’t faceanother failed marriage,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
okay let me just jump in and ask at what point did you think thiswas a successful marriage,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
okay,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phoebe i told her you already knew,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
another lie you have a sickness,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
ross just for my own piece of mind you’re not married toanymore of us are ya,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah that’s what i drive i make four bucks an hour i saved upfor 350 years,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
joey why don’t you put them in the lost and found,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
you left a shoe here,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
oh my god what a fun day that sounds great,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
whoawhoawhoa what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
don’t worry about it phoebe we’ll absolutely do it,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yeah i’m gonna pass ‘cause i was kinda iffy when it waspuppies,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
nice car,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yeah it’s not mine,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i bet it’s fast,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
me too yeah and comfortable do uh do you like leather seats,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yeah,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
so i still have boxes here i still have boxes at ross’s,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
what about me i just found out that denise is leaving town for a whilei don’t have a roommate,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
well maybemaybe i could be your roommate pheebs,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
maybe you could be my roommate,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
well there’s an idea,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
that would be great wait how long is denise gone for,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
umm she said she’d be back december 26,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
december 26,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
okay i got us a court date for tomorrow at 200 and i picked up all theforms i’ll take care of everything,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
okay rach but…,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
op you’re peeping,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ross y’know what i just got—why why did you do this,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
look i told you…,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
i don’t wanna hear three failed marriages,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
look if you’d had two failed marriages you’d understand,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
well y’know what thanks to you i’m half way there ugh ohi am so mad ross i don’t think i have ever been this angry,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
what about the time i said we were on a break,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
pheebs how’s it going,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nope sound like me pheebs it’s going great look at chandlerwith little baby girl chandler,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nauh no we are all responsible for our own babies,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
see that’s where i think that you’re wrong we’ve beenplaying these babies man for man we should really be playing a zone defense,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
what do you mean,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
that sounds really great but maybe you should be in charge of wiping,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
okay i’m a rookie i should not be in the end zone,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
this is so great this is exactly how we set the plates at therestaurant,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hey babies oh i’m having the best morning that uh that porschei’ve got the keys too still there,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shocking since you still have the keys,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
you should see the treatment i get when i’m with that car people arefriendly theythey wanna talk and not just about the car one guy gave me advice aboutmy equity investments,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
what equity investments,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh yeah i got soap and sponges and rags and carnuba wax and polishingcompound,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
you don’t even have a car,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
i know but umm one time there was this really dirty car in front ofthe building so i washed it,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
and,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
and six others,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
there you are,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yeah she tops out at 130,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
and that’s just in the city i get her up to 160 when i take herupstate,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
really you got a place upstate,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
sure,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
well i’ll see you later,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
okay take it easy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey that’s my car,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
really oh uh oh just give me five more minutes with it,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
whatwhat are you doing,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
oh ii uh found the keys and now i’m just polishing her up,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
but it’s my car,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
yeah but it’s my wax,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
listen iii don’t come to this city much so idon’t know if you’re crazy or this is some kind of street theater but could ihave my keys,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i’m not coming back,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
why not,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
i live upstate,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
yeah so did i,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i don’t know why i was so nervous about this and i don’t knowwhy frank and alice are always complaining this is so easy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
yeah two hours a lifetime that’s the same,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
chandler what are you doing that thing can put someone’s eye out,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
he can do more than that he can destroy the universe,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
no chandler they can swallow one of those little parts and also lookat his smooth area that’s just gonna mess them up,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
they’re not gonna swallow anything you guys are being way overprotective when i was a kid my mom used to just throw me into a pile of broken glass,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oh look at little leslie stretching in her sleep,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
oh it’s so cute i wonder what age it is when you stop being ableto put both legs over your head,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh i can still do that,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
how are you still single,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
good what made you change your mind,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
i swallowed the sonic blaster gun,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
how did that happen,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
okay you two are asking the court for an annulment,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yes your honor and here are are forms all filled out,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
so based on your petition you are seeking an annulment on the groundsthat mr geller is mentally unstable,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
fine i’m mentally unstable,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
and based on the fact that mr geller is intravenous drug user,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
uh yes heroin and crack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
crack isn’t even an intravenous drug,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
well you would know,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
now it also says here that you lied about your sexual preference beforemarriage,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
oh come on,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
and finally that you were unable to consummate the marriage well thatmakes sense since you’re gay and addicted to heroin,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
okay i’m sorry this is insane iii’m not addicted to heroini’m not gay and there is,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
that won’t be necessary,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
and when we were dating we consummated like bunnies,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ugh,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
now if you were two involved in a serious relationship that reallycreates a problem,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
is there anything in this record that is actually true,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well yes we got married in vegas and uh and the names i think,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
well based on what i heard you two certainly don’t qualify for anannulment if you two don’t want to be together you’ll have to file for divorce,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
you need to get out of my chambers,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
all right look lady here is the deal i came here for an annulment and iam not leaving here until i get one,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
would you like to spend the night in jail,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
but you found the keys to his clothes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no no i just uh i just loved the way it feels when everybody thinks iown a porsche,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
and people will think you own a porsche because you’re wearing theclothes,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
of course only an idiot would wear this stuff if you didn’t have thecar right,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
that is true,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah but only a genius would swallow a sonic blaster gun,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
joey you know you don’t actually have one,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
ahh i think it just moved it’s really poking me,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
all right that’s it we’re going to the emergency room,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
what no you can’t you can’t leave me here with themwe’re babysitting,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
the babies are asleep i’m sure you’ll be okay on your own fora while,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
but youyou can’t leave me with them wewe’re a teamwe’re playing a zone they’re gonna triple team me,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
